#,"Country,Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,Region
214,Anguilla,"2,731",,9,,"2,716",,6,4,"179,141",590,"51,382","3,370,417","15,245",North America
215,Saint Pierre Miquelon,"2,537",,1,,"2,449",,87,1,"441,755",174,"22,941","3,994,602","5,743",North America
216,Diamond Princess,712,,13,,699,,0,,,,,,,
217,Wallis and Futuna,454,,7,,438,,9,,"41,713",643,"20,508","1,884,234","10,884",Australia/Oceania
218,Montserrat,177,,2,,174,,1,,"35,421",400,"9,587","1,918,551","4,997",North America
219,Falkland Islands,128,,,,N/A,N/A,N/A,,"34,944",,"8,632","2,356,538","3,663",South America
220,Macao,82,,,,82,,0,,123,,"5,375","8,079","665,311",Asia
221,Vatican City,29,,,,29,,0,,"36,025",,,,805,Europe
222,Marshall Islands,15,,,,7,,8,,250,,,,"59,911",Australia/Oceania
223,Western Sahara,10,,1,,9,,0,,16,2,,,"623,836",Africa
224,MS Zaandam,9,,2,,7,,0,,,,,,,
225,Niue,8,+1,,,7,,1,,"4,860",,,,"1,646",Australia/Oceania
226,Nauru,3,,,,3,,0,,274,,,,"10,947",Australia/Oceania
227,Saint Helena,2,,,,2,,0,,327,,,,"6,110",Africa
228,Micronesia,1,,,,1,,0,,9,,,,"117,199",Australia/Oceania
